innings,ball,runs_off_bat,extras
-0.9495790218880034,-0.3929331646368669,-0.021799935655479472,-0.21504735533160058
-0.9495790218880034,-0.37533991270890893,2.040454770361115,-0.21504735533160058
-0.9495790218880034,-0.3577466607809512,-0.021799935655479472,-0.21504735533160058
-0.9495790218880034,-0.3401534088529934,-0.7092181709943443,2.8697401586235034
-0.9495790218880034,-0.3225601569250355,-0.7092181709943443,-0.21504735533160058
-0.9495790218880034,-0.2521871492132042,2.040454770361115,-0.21504735533160058
-0.9495790218880034,-0.23459389728524643,-0.7092181709943443,2.8697401586235034
-0.9495790218880034,-0.21700064535728833,0.6656182996833853,-0.21504735533160058
-0.9495790218880034,-0.19940739342933056,-0.7092181709943443,-0.21504735533160058
-0.9495790218880034,-0.1818141415013728,-0.7092181709943443,-0.21504735533160058
-0.9495790218880034,-0.16422088957341502,-0.021799935655479472,-0.21504735533160058
-0.9495790218880034,-0.14662763764545722,-0.7092181709943443,2.8697401586235034
-0.9495790218880034,-0.12903438571749914,-0.021799935655479472,-0.21504735533160058
-0.9495790218880034,-0.07625462993362582,-0.021799935655479472,-0.21504735533160058
-0.9495790218880034,-0.058661378005668036,0.6656182996833853,-0.21504735533160058
-0.9495790218880034,-0.04106812607770995,-0.021799935655479472,-0.21504735533160058
-0.9495790218880034,-0.023474874149752172,2.040454770361115,-0.21504735533160058
-0.9495790218880034,-0.0058816222217943975,-0.021799935655479472,-0.21504735533160058
-0.9495790218880034,0.011711629706163379,-0.021799935655479472,-0.21504735533160058
-0.9495790218880034,0.09967788934595258,-0.7092181709943443,2.8697401586235034
-0.9495790218880034,0.11727114127391035,-0.021799935655479472,-0.21504735533160058
-0.9495790218880034,0.13486439320186844,-0.021799935655479472,-0.21504735533160058
-0.9495790218880034,0.1524576451298262,-0.7092181709943443,-0.21504735533160058
-0.9495790218880034,0.17005089705778398,-0.7092181709943443,-0.21504735533160058
-0.9495790218880034,0.18764414898574178,-0.7092181709943443,2.8697401586235034
-0.9495790218880034,0.20523740091369955,-0.7092181709943443,2.8697401586235034
-0.9495790218880034,0.22283065284165762,-0.7092181709943443,-0.21504735533160058
-0.9495790218880034,0.24042390476961542,0.6656182996833853,-0.21504735533160058
-0.9495790218880034,0.27561040862553093,-0.021799935655479472,-0.21504735533160058
-0.9495790218880034,0.29320366055348873,-0.7092181709943443,-0.21504735533160058
-0.9495790218880034,0.3107969124814468,0.6656182996833853,-0.21504735533160058
-0.9495790218880034,0.3283901644094046,-0.7092181709943443,-0.21504735533160058
-0.9495790218880034,0.3459834163373624,-0.7092181709943443,-0.21504735533160058
-0.9495790218880034,0.36357666826532015,-0.021799935655479472,-0.21504735533160058
-0.9495790218880034,0.45154292790510936,0.6656182996833853,-0.21504735533160058
-0.9495790218880034,0.4691361798330671,-0.7092181709943443,-0.21504735533160058
-0.9495790218880034,0.48672943176102523,-0.7092181709943443,2.8697401586235034
-0.9495790218880034,0.504322683688983,0.6656182996833853,-0.21504735533160058
-0.9495790218880034,0.5219159356169407,-0.7092181709943443,-0.21504735533160058
-0.9495790218880034,0.5395091875448985,-0.7092181709943443,-0.21504735533160058
-0.9495790218880034,0.5571024394728563,-0.7092181709943443,2.8697401586235034
-0.9495790218880034,0.5746956914008144,-0.7092181709943443,-0.21504735533160058
-0.9495790218880034,0.6274754471846877,-0.021799935655479472,-0.21504735533160058
-0.9495790218880034,0.6450686991126455,-0.021799935655479472,-0.21504735533160058
-0.9495790218880034,0.6626619510406035,2.040454770361115,-0.21504735533160058
-0.9495790218880034,0.6802552029685613,-0.7092181709943443,-0.21504735533160058
-0.9495790218880034,0.6978484548965191,2.040454770361115,-0.21504735533160058
-0.9495790218880034,0.7154417068244769,-0.7092181709943443,2.8697401586235034
-0.9495790218880034,0.7330349587524347,-0.021799935655479472,-0.21504735533160058
-0.9495790218880034,0.8034079664642662,-0.7092181709943443,-0.21504735533160058
-0.9495790218880034,0.8210012183922238,-0.021799935655479472,-0.21504735533160058
-0.9495790218880034,0.838594470320182,-0.7092181709943443,-0.21504735533160058
-0.9495790218880034,0.8561877222481398,-0.7092181709943443,-0.21504735533160058
-0.9495790218880034,0.8737809741760976,-0.7092181709943443,-0.21504735533160058
-0.9495790218880034,0.8913742261040554,-0.7092181709943443,-0.21504735533160058
-0.9495790218880034,0.9793404857438445,-0.021799935655479472,-0.21504735533160058
-0.9495790218880034,0.9969337376718023,-0.7092181709943443,-0.21504735533160058
-0.9495790218880034,1.0145269895997604,-0.021799935655479472,-0.21504735533160058
-0.9495790218880034,1.0321202415277182,-0.021799935655479472,-0.21504735533160058
-0.9495790218880034,1.049713493455676,0.6656182996833853,-0.21504735533160058
-0.9495790218880034,1.0673067453836338,0.6656182996833853,-0.21504735533160058
-0.9495790218880034,1.1552730050234232,-0.7092181709943443,-0.21504735533160058
-0.9495790218880034,1.1728662569513806,-0.021799935655479472,-0.21504735533160058
-0.9495790218880034,1.1904595088793388,2.040454770361115,-0.21504735533160058
-0.9495790218880034,1.2080527608072962,-0.021799935655479472,-0.21504735533160058
-0.9495790218880034,1.2256460127352544,-0.021799935655479472,-0.21504735533160058
-0.9495790218880034,1.2432392646632124,-0.021799935655479472,-0.21504735533160058
-0.9495790218880034,1.3312055243030017,-0.7092181709943443,-0.21504735533160058
-0.9495790218880034,1.348798776230959,-0.7092181709943443,-0.21504735533160058
-0.9495790218880034,1.3663920281589172,-0.7092181709943443,-0.21504735533160058
-0.9495790218880034,1.3839852800868746,-0.021799935655479472,-0.21504735533160058
-0.9495790218880034,1.4015785320148326,0.6656182996833853,-0.21504735533160058
